Governate,Area Name,ATM Name,Latitude,Longitude,Description
Al-Sharkia,Minia AL Kamh,Talbanah Elementary School,30.48267317,31.44394922,withdraw
Al-Sharkia,Minia AL Kamh,Azizia local unit - Menia Alqamh,30.489735,31.289299,withdraw
Al-Sharkia,Minia AL Kamh,The health unit in Bisha Amer - Menia Alqamh - Sharqia Governorate,30.472337,31.464796,withdraw
Al-Sharkia,Minia AL Kamh,Bani Hilal School - Sharqia,30.486161,31.418537,withdraw
Al-Sharkia,Zagazig,Zagazig,30.58729516,31.50355567,full function
Al-Sharkia,Zagazig,Zagazig,30.58379616,31.49639321,withdraw
Al-Sharkia,Zagazig,Zagazig,30.587542,31.482999,withdraw
Al-Sharkia,Zagazig,Zagazig,30.58063,31.498582,withdraw
Al-Sharkia,Zagazig,Zagazig,30.586102,31.482635,full function
Al-Sharkia,Zagazig,Zagazig,30.581719,31.518266,withdraw
Al-Sharkia,Zagazig,Zagazig,30.588252,31.499029,withdraw
Al-Sharkia,Zagazig,Zagazig,30.585769,31.482968,withdraw
Al-Sharkia,Zagazig,Zagazig,30.585947,31.482905,withdraw
Al-Sharkia,Zagazig,Zagazig,30.584644,31.486875,withdraw
Al-Sharkia,Zagazig,Zagazig,30.58356,31.520278,withdraw
Al-Sharkia,Zagazig,Zagazig,30.587932,31.472672,withdraw
Al-Sharkia,Zagazig,Zagazig,30.586404,31.482259,withdraw
Al-Sharkia,Zagazig,Zagazig,30.595333,31.510692,withdraw
Al-Sharkia,Zagazig,Zagazig,30.587282,31.482888,withdraw
Al-Sharkia,Zagazig,Zagazig,30.588008,31.505284,withdraw
Al-Sharkia,Zagazig,Zagazig,30.582097,31.500852,withdraw
Al-Sharkia,Zagazig,Zagazig,30.589783,31.509453,withdraw
Al-Sharkia,Zagazig,Zagazig,30.583165,31.485822,withdraw
Al-Sharkia,Zagazig,Zagazig,30.58628,31.498311,withdraw
Al-Sharkia,Zagazig,Zagazig,30.586928,31.491397,withdraw
Al-Sharkia,Zagazig,Zagazig,30.584458,31.488032,withdraw
Al-Sharkia,Zagazig,Zagazig,30.589782,31.476983,withdraw
Al-Sharkia,Zagazig,Zagazig,30.589586,31.496186,withdraw
Al-Sharkia,Zagazig,Zagazig,30.586473,31.496551,withdraw
Al-Sharkia,Zagazig,Zagazig,30.579213,31.515986,withdraw
Al-Sharkia,Zagazig,Zagazig,30.5879569,31.47966358,full function
Al-Sharkia,Zagazig,Alam Market Zaqaziq,30.58597609,31.50376518,withdraw
Al-Sharkia,Zagazig,Alam Market Zaqaziq,30.58597609,31.50376518,withdraw
Al-Sharkia,Zagazig,Orange Zaqaziq,30.58981313,31.51085822,withdraw
Al-Sharkia,Zagazig,Carrefour Alzaqaziq,30.60608833,31.47978219,full function
Al-Sharkia,Zagazig,Shobak Basta Local Unit,30.57803306,31.53948402,withdraw
Al-Sharkia,Zagazig,Zaqaziq train station,30.58209719,31.50085227,withdraw
Al-Sharkia,Zagazig,Ranin Zagazig ,30.59003795,31.49021482,full function
Al-Sharkia,Zagazig,State Council Sharkia Branch,30.57416718,31.50165442,full function
Al-Sharkia,Zagazig,Etsalat Zagazig Governorate ,30.590702,31.500801,full function
Al-Sharkia,Zagazig,Abu Al Saud Hypermarket in Zaqaziq,30.579213,31.515986,withdraw
Al-Sharkia,Zagazig,Sidnawy Hospital - Zaqaziq University,30.589782,31.476983,withdraw
Al-Sharkia,Zagazig,Zaqaziq University Hospital  Central Administration for University Hospitals ,30.584458,31.488032,withdraw
Al-Sharkia,Zagazig,University post building - Zaqaziq University,30.587282,31.482888,withdraw
Al-Sharkia,Zagazig,Faculty of Human Medicine - Zaqaziq University,30.584644,31.486875,withdraw
Al-Sharkia,Zagazig,Faculty of Technology and Development 2  Zaqaziq University,30.585769,31.482968,withdraw
Al-Sharkia,Zagazig,The clinical building  Zagazig University,30.587542,31.482999,withdraw
Al-Sharkia,Zagazig,Faculty of Engineering - Zaqaziq University,30.586404,31.482259,withdraw
Al-Sharkia,Zagazig,Faculty of Education - Zaqaziq University,30.595333,31.510692,full function
Al-Sharkia,Zagazig,Faculty of Veterinary Medicine - Zaqaziq University,30.58356,31.520278,withdraw
Al-Sharkia,Zagazig,Faculty of Technology and Development   Zaqaziq University,30.585947,31.482905,withdraw
Al-Sharkia,Zagazig,Faculty of Arabic Language - Al-Azhar University Branch - Zaqaziq,30.587932,31.472672,withdraw
Al-Sharkia,Zagazig,Agriculture Mosque in Zagazig,30.586473,31.496551,withdraw
Al-Sharkia,Zagazig,Abo Ahmed supermarket Alqawmia,30.588252,31.499029,withdraw
Al-Sharkia,Zagazig,Abo Ahmed supermarket,30.581719,31.518266,withdraw
Al-Sharkia,Zagazig,Almabarah Hospital in Zaqaziq - Alshariqa Health Insurance Authority,30.586928,31.491397,withdraw
Al-Sharkia,Zagazig,Zaqaziq Court of First Instance,30.589783,31.509453,withdraw
Al-Sharkia,Zagazig,Azhar Zaqaziq Azhar Area Sharqia,30.58063,31.498582,withdraw
Al-Sharkia,Zagazig,Directorate of Veterinary Medicine Zaqaziq,30.58628,31.498311,withdraw
Al-Sharkia,Zagazig,Zaqaziq City Council,30.588008,31.505284,withdraw
Al-Sharkia,Zagazig,Directorate of Construction  Housing and Utilities in Zaqaziq,30.583165,31.485822,withdraw
Al-Sharkia,Zagazig,Zagazig University,30.586102,31.482635,withdraw
Al-Sharkia,Zagazig,Alsalam Hospital - Zaqaziq,30.589586,31.496186,withdraw
Al-Sharkia,Zagazig,Tal Hwein Youth Center,30.59343073,31.43233596,withdraw and deposit
Al-Wadi Al-Jadid,Al Dakhla,Al Dakhla,25.4941998,28.97934703,withdraw
Al-Wadi Al-Jadid,Al Dakhla,Al Dakhla,25.531464,28.972683,withdraw
Al-Wadi Al-Jadid,Al Dakhla,Dakhla Educational Palace Sector,25.492108,28.985639,withdraw
Al-Wadi Al-Jadid,Al Dakhla,Mout -Aldhakhla Health Administration,25.531464,28.972683,withdraw
Al-Wadi Al-Jadid,Al Dakhla,Tanmiya Al-Dakhla,25.49555315,28.98301892,withdraw and deposit
Al-Wadi Al-Jadid,Al Farfarah,Al Farfarah,27.06740664,27.97224309,full function
Al-Wadi Al-Jadid,Alkharga,Kharga branch 4,25.44804868,30.54237848,full function
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.44799722,30.54227429,withdraw
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.450277,30.543554,withdraw
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.457344,30.546207,withdraw
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.452962,30.541047,withdraw
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.458679,30.54744,withdraw
Al-Wadi Al-Jadid,Alkharga,Alkharga,25.442906,30.549972,withdraw
Al-Wadi Al-Jadid,Alkharga,Security Directorate Alwadi Algadid,25.458679,30.54744,withdraw
Al-Wadi Al-Jadid,Alkharga,Kharga City Council,25.457344,30.546207,withdraw
Al-Wadi Al-Jadid,Alkharga,Kharga Hospital,25.442906,30.549972,withdraw
Al-Wadi Al-Jadid,Alkharga,General Office of Alwadi Algadid,25.450277,30.543554,withdraw
Al-Wadi Al-Jadid,Alkharga,Directorate of Education in Alwadi Algadid,25.452962,30.541047,withdraw
Al-Wadi Al-Jadid,Alkharga,Tamwily Alkharga,25.44389,30.543196,full function
Al-Wadi Al-Jadid,Balat,Balat,25.564824,29.264278,withdraw
Al-Wadi Al-Jadid,Balat,Balat,25.56299485,29.26535559,withdraw
Al-Wadi Al-Jadid,Balat,The local unit Balat City -Aldakhla,25.564824,29.264278,withdraw
Al-Wadi Al-Jadid,Balat,tebida Village local Unit,25.511206,29.340503,full function
Al-Wadi Al-Jadid,Paris,Paris,24.67413843,30.61009308,withdraw
Al-Wadi Al-Jadid,Paris,Paris,24.674101,30.609735,withdraw
Al-Wadi Al-Jadid,Paris,Paris City Council,24.674101,30.609735,withdraw
Alexandria,Abis,Abis,31.173516,29.983599,withdraw
Alexandria,Abis,Tianbei Limited Company,31.204438,30.003317,full function
Alexandria,Abis,Abis Educational Administration,31.173516,29.983599,cash dispenser only
Alexandria,Abu Kir,Abu Kir,31.31246,30.067892,withdraw
Alexandria,Abu Kir,Abu Kir,31.311899,30.066944,withdraw
Alexandria,Abu Kir,Abu Kir,31.32054124,30.06343638,withdraw
Alexandria,Abu Kir,Abu Kir,31.269797,30.095935,withdraw
Alexandria,Abu Kir,Abu Kir,31.316492,30.059624,withdraw
Alexandria,Abu Kir,Abu Kir,31.280667,30.014712,withdraw
Alexandria,Abu Kir,Abu Kir,31.305476,30.058839,withdraw
Alexandria,Abu Kir,Fathallah Abu Qir,31.30442657,30.06583038,full function
Alexandria,Abu Kir,Fathallah Abu Qir,31.30442657,30.06583038,full function
Alexandria,Abu Kir,Naval Academy Abo Qir,31.31246,30.067892,cash dispenser only
Alexandria,Abu Kir,Aboqir  Engineering Industries Company,31.316492,30.059624,cash dispenser only
Alexandria,Abu Kir,Gomla Market Company - Almontazah Alexandria,31.280667,30.014712,cash dispenser only
Alexandria,Abu Kir,Naval Academy Abo Qir,31.31246,30.067892,cash dispenser only
Alexandria,Abu Kir,Aboqir  Engineering Industries Company,31.316492,30.059624,cash dispenser only
Alexandria,Abu Kir,Gomla Market Company - Almontazah Alexandria,31.280667,30.014712,cash dispenser only
Alexandria,Abu Kir,College of Physical Education Abo Qir,31.305476,30.058839,full function
Alexandria,Abu Kir,Naval College Abo Qir - Alexandria,31.311899,30.066944,cash dispenser only
Alexandria,Al Azarita,Al Azarita,31.20744,29.920732,withdraw
Alexandria,Al Azarita,Al Azarita,31.20333,29.90711,withdraw
Alexandria,Al Azarita,Alex University Stadium (Alexandria),31.20744,29.920732,cash dispenser only
Alexandria,Al Azarita,Central Alexandria district - Azarita,31.20333,29.90711,cash dispenser only
Alexandria,Al Ibrahimeya,Al Ibrahimeya,31.20783111,29.92912785,full function
Alexandria,Al Ibrahimeya,Mobil Gas Station Alibrahemia,31.20865258,29.93052531,withdraw
Alexandria,Al Nozha,Al Nozha,31.205287,29.966553,full function
Alexandria,Al Nozha,Al Nozha,31.197593,29.945226,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,30.995417,29.795513,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.01276184,29.80066323,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.030502,29.785597,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.002804,29.804831,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.035365,29.778024,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.038805,29.778207,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,30.99868,29.853873,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.050838,29.798547,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.212611,29.928514,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,31.02461257,29.77520658,full function
Alexandria,Al-Ameriya,Al-Ameriya,31.03062974,29.76898736,withdraw
Alexandria,Al-Ameriya,Al-Ameriya,30.994985,29.810351,withdraw
Alexandria,Al-Ameriya,Watania Merghem,30.98611447,29.77750609,full function
Alexandria,Al-Ameriya,On The Run Alaamria,31.030502,29.785597,cash dispenser only
Alexandria,Al-Ameriya,Egyptian warehouse company,30.99868,29.853873,cash dispenser only
Alexandria,Al-Ameriya,Misr Alaamiria Company for Spinning and Weaving in Alexandria 1,31.212611,29.928514,cash dispenser only
Alexandria,Al-Ameriya,Alaamiria military region,30.994985,29.810351,cash dispenser only
Alexandria,Al-Ameriya,Egyptian warehouse company,30.99868,29.853873,cash dispenser only
Alexandria,Al-Ameriya,Alaamiria Educational Administration,31.002804,29.804831,cash dispenser only
Alexandria,Al-Ameriya,Gomla Market Company - Rose Garden - Merghem,31.050838,29.798547,cash dispenser only
Alexandria,Al-Ameriya,The Arab Company for Gelatin Products,31.038805,29.778207,cash dispenser only
Alexandria,Alasafra,Alasafra,31.269802,30.005577,withdraw
Alexandria,Alasafra,Alasafra,31.274764,30.005369,withdraw
Alexandria,Alasafra,Tanmiah Alasafra Qebly,31.26586658,30.00230829,full function
Alexandria,Alasafra,We 45 St. -Alexandria,31.268117,29.999928,full function
Alexandria,Alasafra,Aman Almontazah,31.269802,30.005577,cash dispenser only
Alexandria,Alasafra,We Alasafra,31.270674,30.005719,full function
Alexandria,Alasafra,We Alasafra,31.270674,30.005719,full function
Alexandria,Alasafra,The Islamic Envoy City in Alexandria,31.274764,30.005369,cash dispenser only
Alexandria,Alhadara,Alhadara,31.202817,29.919488,withdraw
Alexandria,Alhadara,Alhadara,31.202522,29.920365,withdraw
Alexandria,Alhadara,Alhadara,31.20321291,29.93672498,withdraw
Alexandria,Alhadara,Alagzakhan Pharamcy D. Ahmed Faied - Wabour Almaiah,31.198425,29.918139,full function
Alexandria,Alhadara,We Alhadarah Alexandria,31.201354,29.933821,full function
Alexandria,Alhadara,University Students Hospital in Alexandria,31.202522,29.920365,cash dispenser only
Alexandria,Alhadara,Nabawiya Musa Experimental Secondary School,31.202817,29.919488,cash dispenser only
Alexandria,Al-Montaza,Al-Montaza,31.302693,30.059734,withdraw
Alexandria,Al-Montaza,Al-Montaza,31.256355,29.992169,withdraw
Alexandria,Al-Montaza,Al-Montaza,31.27891899,30.02352703,withdraw
Alexandria,Al-Montaza,Al-Montaza,31.288461,30.017881,withdraw
Alexandria,Al-Montaza,Super Express Khorshid,31.20529165,30.02053859,withdraw
Alexandria,Al-Montaza,Fathalla gardenia,31.24616219,29.991567,withdraw
Alexandria,Al-Montaza,Carrefour -Royal Plaza Mall,31.28281636,30.02355952,full function
Alexandria,Al-Montaza,Tanmiah Almaraghy,31.20866416,30.02061591,full function
Alexandria,Al-Montaza,Aman Alsiouf,31.24098658,29.99595906,full function
Alexandria,Al-Montaza,Gomla Market Miami,31.27067819,29.99780476,full function
Alexandria,Al-Montaza,Aman Toson,31.30043635,30.06057133,full function
Alexandria,Al-Montaza,Almontazah District Alexandria,31.256355,29.992169,cash dispenser only
Alexandria,Al-Montaza, Almontazah Educational Administration,31.302693,30.059734,cash dispenser only
Alexandria,Al-Montaza,Helnan Palestine,31.288461,30.017881,cash dispenser only
Alexandria,Al-Qabari,Al-Qabari,31.18446061,29.88724765,full function
Alexandria,Al-Qabari,Al-Qabari,31.170223,29.881387,withdraw
Alexandria,Al-Qabari,Elqabbari General Hospital,31.170223,29.881387,cash dispenser only
Alexandria,Alraml,Alraml,31.23424895,29.96224375,withdraw
Alexandria,Alraml,Drinking water station 2 - Al-Awayed - Al-Seyouf - Alexandria,31.22281326,29.99015722,full function
Alexandria,Alraml,Tanmiah Ezbet Hegazy,31.220319,29.965227,full function
Alexandria,Bab Sharq,Bab Sharq,31.200108,29.922012,withdraw
Alexandria,Bab Sharq,Aman Al-Hadra,31.20120876,29.9324492,full function
Alexandria,Bab Sharq,"Joomla Market Company - Wabour Al Mayah 2, Alexandria",31.200108,29.922012,cash dispenser only
Alexandria,Bab Sharq,"Joomla Market Company - Wabour Al Mayah 2, Alexandria",31.200108,29.922012,cash dispenser only
Alexandria,Borg Al Arab,Borg Al Arab,30.88285501,29.57748186,full function
Alexandria,Borg Al Arab,Borg Al Arab,30.900834,29.544189,withdraw
Alexandria,Borg Al Arab,Borg Al Arab,30.890269,29.584773,withdraw
Alexandria,Borg Al Arab,Borg Al Arab,30.852997,29.603637,withdraw
Alexandria,Borg Al Arab,Borg Al Arab,30.86633208,29.57656735,full function
Alexandria,Borg Al Arab,Borg Al Arab,30.866498,29.575058,withdraw
Alexandria,Borg Al Arab,Borg Al Arab,30.938137,29.691282,full function
Alexandria,Borg Al Arab,Borg Al Arab,31.006582,29.637104,full function
Alexandria,Borg Al Arab,Watania Burj Al Arab,30.93271768,29.63997033,full function
Alexandria,Borg Al Arab,Franchise Borg Alarab,30.88462759,29.57352043,full function
Alexandria,Borg Al Arab,The device of the old city Borg Alarab,30.900834,29.544189,cash dispenser only
Alexandria,Borg Al Arab,Rubex Plastic Company - Borg Alarab,30.852997,29.603637,cash dispenser only
Alexandria,Borg Al Arab,Mubarak City for Scientific Research,30.866498,29.575058,cash dispenser only
Alexandria,Borg Al Arab,Gomla Market Company - Borg Alarab,30.890269,29.584773,cash dispenser only
Alexandria,Borg Al Arab,Orouba Mall,31.006582,29.637104,full function
Alexandria,Borg Al Arab,Burj Alarab airport arrival,30.938137,29.691282,full function
Alexandria,Borg Al Arab,Bahig Village Local Unit,30.923109,29.593144,full function
Alexandria,Borg Al Arab,Gomla market K 40,30.978234,29.57327,full function
Alexandria,Camp Shizar,Camp Shizar,31.21539805,29.9224125,full function
Alexandria,Camp Shizar,Camp Shizar,31.215904,29.925323,withdraw
Alexandria,Camp Shizar,Abbas Alaasar Primary School,31.215904,29.925323,cash dispenser only
Alexandria,Dekhela,Dekhela,31.13503247,29.82174629,withdraw
Alexandria,Dekhela,Dekhela,31.135163,29.821777,full function
Alexandria,Dekhela,Agamy Star Mall,31.11041151,29.78770798,withdraw
Alexandria,Dekhela,Tanmiah Albitash,31.12107616,29.78680833,full function
Alexandria,Dekhela,Express Aldekhila,31.135163,29.821777,full function
Alexandria,El Gomrok,El Gomrok,31.20186626,29.88275782,full function
Alexandria,El Gomrok,El Gomrok,31.201048,29.880647,full function
Alexandria,El Gomrok,El Gomrok,31.20636254,29.8823516,full function
Alexandria,El Gomrok,El Gomrok,31.191605,29.884104,withdraw
Alexandria,El Gomrok,El Gomrok,31.20863,29.882421,withdraw
Alexandria,El Gomrok,Building tenth Alexandria Customs,31.191605,29.884104,cash dispenser only
Alexandria,El Gomrok,The naval base of Ras Elteen,31.201048,29.880647,full function
Alexandria,El Gomrok,Alexandria sea port branch 2,31.18584955,29.87997356,withdraw and deposit
Alexandria,El Gomrok,Alexandria sea port branch 1,31.18568774,29.88000211,withdraw and deposit
Alexandria,El-Agami,The union of the occupants of the green village of Al-Rawda in Al-Ajami,31.09945214,29.74715312,withdraw
Alexandria,El-Agami,El-Agami,31.10462485,29.7660773,full function
Alexandria,El-Agami,El-Agami,31.098494,29.771319,withdraw
Alexandria,El-Agami,El-Agami,31.116256,29.796778,withdraw
Alexandria,El-Agami,El-Agami,31.106806,29.783036,full function
Alexandria,El-Agami,El-Agami,31.100639,29.773207,full function
Alexandria,El-Agami,El-Agami,31.10588,29.764859,withdraw
Alexandria,El-Agami,El-Agami,31.127187,29.781353,withdraw
Alexandria,El-Agami,El-Agami,31.11808371,29.79076231,full function
Alexandria,El-Agami,El-Agami,31.125506,29.810535,withdraw
Alexandria,El-Agami,El-Agami,31.111734,29.791424,withdraw
Alexandria,El-Agami,El-Agami,31.108969,29.785515,withdraw
Alexandria,El-Agami,El-Agami,31.079921,29.737225,full function
Alexandria,El-Agami,Carrefour - Alagamy,31.1001094,29.77236365,withdraw
Alexandria,El-Agami,Carrefour - City Lite Mall,31.24583989,29.99451309,full function
Alexandria,El-Agami,Raneen Al-Ajami,31.08628512,29.74738974,full function
Alexandria,El-Agami,Mini Franchise k 21,31.079921,29.737225,full function
Alexandria,El-Agami,Super Express Hanovil Agamy,31.100639,29.773207,full function
Alexandria,El-Agami,Super Express Aldaraisa Alagamy,31.106806,29.783036,full function
Alexandria,El-Agami,Agamy Mobil station Contra Steel Company,31.125506,29.810535,cash dispenser only
Alexandria,El-Agami,Abbas Helmy Psychiatry Hospital Algamy,31.111734,29.791424,cash dispenser only
Alexandria,El-Agami,Abbas Helmy Psychiatry Hospital Algamy,31.111734,29.791424,cash dispenser only
Alexandria,El-Agami,Alagamy District,31.116256,29.796778,cash dispenser only
Alexandria,El-Agami,Fathalla Hanoville Markets,31.098494,29.771319,cash dispenser only
Alexandria,El-Atareen,El-Atareen,31.188533,29.902593,withdraw
Alexandria,El-Atareen,El-Atareen,31.202529,29.903236,withdraw
Alexandria,El-Atareen,El-Atareen,31.20563986,29.90510473,full function
Alexandria,El-Atareen,El-Atareen,31.19684229,29.89851058,withdraw
Alexandria,El-Atareen,El-Atareen,31.183138,29.878009,withdraw
Alexandria,El-Atareen,El-Atareen,31.215786,29.939907,withdraw
Alexandria,El-Atareen,El-Atareen,31.200486,29.896771,full function
Alexandria,El-Atareen,Alex Tour,31.19975631,29.90168909,full function
Alexandria,El-Atareen,State Council Alexandria Branch 2,31.2014156,29.90901294,full function
Alexandria,El-Atareen,Super Express Alattarin,31.188533,29.902593,cash dispenser only
Alexandria,El-Atareen,Sun Mall Alraml,31.202529,29.903236,cash dispenser only
Alexandria,El-Atareen,Windsor Alexandria,31.200486,29.896771,full function
Alexandria,El-Atareen,Talaat Harb Alexandria Branch,31.196442,29.900358,full function
Alexandria,El-Atareen,Samsung Alexandria,31.199607,29.904713,full function
Alexandria,El-Mamoura,El-Mamoura,31.28686809,30.03134411,full function
Alexandria,El-Mamoura,El-Mamoura,31.28775,30.017467,withdraw
Alexandria,El-Mamoura,El-Mamoura,31.26992,30.024672,withdraw
Alexandria,El-Mamoura,Al Mamoura Psychiatric Hospital,31.26992,30.024672,cash dispenser only
Alexandria,El-Mamoura,Republic Presidency 4 ATMs in Maamoura Palace in Alexandria,31.28775,30.017467,cash dispenser only
Alexandria,El-Mamoura,Al Mamoura Psychiatric Hospital,31.26992,30.024672,cash dispenser only
Alexandria,El-Mamoura,Republic Presidency 4 ATMs in Maamoura Palace in Alexandria,31.28775,30.017467,cash dispenser only
Alexandria,El-Menshya,El-Menshya,31.197056,29.893067,full function
Alexandria,El-Menshya,El-Menshya,31.197566,29.887215,withdraw
Alexandria,El-Menshya,Almanshiea Management Medical Service,31.19950885,29.89210376,withdraw
Alexandria,El-Menshya,Aman Company Almanshiea,31.197566,29.887215,cash dispenser only
Alexandria,El-Seyouf,El-Seyouf,31.23424504,29.99290858,full function
Alexandria,El-Seyouf,El-Seyouf,31.223311,29.989522,withdraw
Alexandria,El-Seyouf,Raneen Al-karma,31.24582503,29.99034465,full function
Alexandria,El-Seyouf,Drinking water station - Al Awayed - Al Siouf - Alexandria,31.223311,29.989522,cash dispenser only
Alexandria,El-Seyouf,Drinking water station - Al Awayed - Al Siouf - Alexandria,31.223311,29.989522,cash dispenser only
Alexandria,Fleming,Fleming,31.237074,29.957522,withdraw
Alexandria,Fleming,Fleming,31.238145,29.961922,withdraw
Alexandria,Fleming,Fleming,31.23372,29.949506,withdraw
Alexandria,Fleming,Fleming,31.24007523,29.95591113,withdraw
Alexandria,Fleming,Dr. Amr Fawzy Pharmacy,31.23372,29.949506,cash dispenser only
Alexandria,Free Zone,Free Zone,31.200292,29.874015,withdraw
Alexandria,Free Zone,Free Zone,31.198353,29.882157,withdraw
Alexandria,Free Zone,Free Zone,31.170455,29.871485,withdraw
Alexandria,Free Zone,Free Zone,31.201067,29.880585,withdraw
Alexandria,Free Zone,Dekheila Customs - the first logistical area,31.198353,29.882157,cash dispenser only
Alexandria,Free Zone,Alexandria Shipyard Company - administrative building,31.170455,29.871485,cash dispenser only
Alexandria,Free Zone,Egyptian Shipbuilding Company,31.200292,29.874015,cash dispenser only
Alexandria,Free Zone,Dekheila Customs - the first logistical area,31.198353,29.882157,cash dispenser only
Alexandria,Glim,Glim,31.241816,29.9652,withdraw
Alexandria,Glim,Glim,31.239543,29.960454,full function
Alexandria,Glim,Mini Franchise Gleem,31.239543,29.960454,full function
Alexandria,Glim,Republic Presidency 1 ATM machine in the Revolution Palace in Alexandria,31.241816,29.9652,cash dispenser only
Alexandria,Glim,Republic Presidency 1 ATM machine in the Revolution Palace in Alexandria,31.241816,29.9652,cash dispenser only
Alexandria,Karmouz,Karmouz,31.203541,29.87492,withdraw
Alexandria,Karmouz,Gomla Market Co. -Ragheb Alexandria,31.18140822,29.90456065,withdraw
Alexandria,Karmouz,Ras Alteen Secondary School for girls,31.203541,29.87492,cash dispenser only
Alexandria,Karmouz,Nour Alhoda Center,31.181432,29.897295,withdraw
Alexandria,King Mariout,King Mariout,31.026001,29.776252,withdraw
Alexandria,King Mariout,King Mariout,31.016542,29.759929,withdraw
Alexandria,King Mariout,King Mariout,30.999926,29.733273,full function
Alexandria,King Mariout,Tulip Sports City Borg Alarab Hotel,30.999926,29.733273,full function
Alexandria,King Mariout,"The Higher Institute of Engineering and Technology, King Mariout",31.026001,29.776252,cash dispenser only
Alexandria,King Mariout,Alexandria Drinking Water Company Mariout Station 1,31.016542,29.759929,cash dispenser only
Alexandria,Loran,Loran,31.27883055,30.01111865,full function
Alexandria,Loran,Loran,31.243763,29.968977,withdraw
Alexandria,Loran,Loran,31.246028,29.966628,withdraw
Alexandria,Loran,Loran,31.245433,29.966715,full function
Alexandria,Loran,San Stefano Mall Alexandria attached to the Four Seasons Hotel,31.245433,29.966715,full function
Alexandria,Loran,Gomla Market Company - Ganaklis Alexandria,31.243763,29.968977,cash dispenser only
Alexandria,Loran,San Stefano Mall Alexandria attached to the Four Seasons Hotel,31.245433,29.966715,full function
Alexandria,Loran,Gomla Market Company - Ganaklis Alexandria,31.243763,29.968977,cash dispenser only
Alexandria,Loran,Four Seasons Office,31.246028,29.966628,cash dispenser only
Alexandria,Mahatet El Raml,Mahatet El Raml,31.196528,29.896419,withdraw
Alexandria,Mahatet El Raml,Mahatet El Raml,31.19573776,29.89956485,full function
Alexandria,Mahatet El Raml,Mahatet El Raml,31.196122,29.899129,withdraw
Alexandria,Mahatet El Raml,Attarin,31.1970895,29.89839497,full function
Alexandria,Mahatet El Raml,Talaat Harb Garage Branch Alexandria,31.196437,29.900379,cash dispenser only
Alexandria,Miami,Miami,31.265602,29.998212,withdraw
Alexandria,Miami,Miami,31.267477,29.989665,withdraw
Alexandria,Miami,Miami,31.27062994,29.99449947,full function
Alexandria,Miami,Miami,31.268295,29.995392,withdraw
Alexandria,Miami,Miami,31.268277,29.995406,withdraw
Alexandria,Miami,Tianbei Limited Company,31.268295,29.995392,full function
Alexandria,Miami,Consumer Complexes - Bir Masoud,31.267477,29.989665,cash dispenser only
Alexandria,Miami,Sedy Beshr Alteram,31.256579,29.991957,cash dispenser only
Alexandria,Miami,Naval Academy Abo Miami,31.265602,29.998212,full function
Alexandria,Miami,Miami Azhari Training Center 2,31.268277,29.995406,cash dispenser only
Alexandria,Mina Albasal,Mina Albasal,31.171299,29.8825,full function
Alexandria,Mina Albasal,Mina Albasal,31.16880033,29.88096196,withdraw
Alexandria,Mina Albasal,Mina Albasal,31.17831949,29.87554061,withdraw
Alexandria,Mina Albasal,Orange Amir Loulou St.,31.171299,29.8825,full function
Alexandria,Mina Albasal,Aman Al-Wardian,31.17057899,29.88035181,full function
Alexandria,Mina Albasal,Bashayer Al Khair Branch 2,31.16333635,29.88756811,withdraw and deposit
Alexandria,Mina Albasal,Bashayer Al Khair Branch 1,31.163368,29.88764336,withdraw and deposit
Alexandria,Moharam Bek,Moharam Bek,31.186159,29.902449,withdraw
Alexandria,Moharam Bek,Moharam Bek,31.229727,29.983247,withdraw
Alexandria,Moharam Bek,Moharam Bek,31.190185,29.928103,withdraw
Alexandria,Moharam Bek,Moharam Bek,31.195494,29.913398,withdraw
Alexandria,Moharam Bek,Moharam Bek,31.18571996,29.90261065,full function
Alexandria,Moharam Bek,Moharam Bek,31.19350132,29.91368355,full function
Alexandria,Moharam Bek,Moharam Bek,31.169119,29.93065,full function
Alexandria,Moharam Bek,Moharam Bek,31.170117,29.929812,withdraw
Alexandria,Moharam Bek,City Center Mall - Carrefour Alexandria,31.1691189,29.93064978,withdraw
Alexandria,Moharam Bek,Carrefour City Center Alexandria,31.16779581,29.93106319,full function
Alexandria,Moharam Bek,Mobil Gas Station Runway AirPort,31.18774457,29.93818796,full function
Alexandria,Moharam Bek,City Center Mall - Carrefour Alexandria 2,31.170117,29.929812,cash dispenser only
